level1	level2	level3	Name	gene_family
Metabolism	Amino acid metabolism	Arginine biosynthesis	N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38]	K00145
Metabolism	Amino acid metabolism; Xenobiotics biodegradation and metabolism	Phenylalanine metabolism; Tyrosine metabolism; Styrene degradation	phenylacetaldehyde dehydrogenase [EC:1.2.1.39]	K00146
Metabolism	Amino acid metabolism; Biosynthesis of other secondary metabolites	Arginine and proline metabolism; Carbapenem biosynthesis	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	K00147
Metabolism	Energy metabolism; Xenobiotics biodegradation and metabolism	Methane metabolism; Chloroalkane and chloroalkene degradation	glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]	K00148
Metabolism	Carbohydrate metabolism; Energy metabolism	Glycolysis / Gluconeogenesis; Carbon fixation in photosynthetic organisms	glyceraldehyde-3-phosphate dehydrogenase (NAD(P)+) (phosphorylating) [EC:1.2.1.59]	K00150
Metabolism	Amino acid metabolism	Tyrosine metabolism	5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]	K00151
Metabolism	Xenobiotics biodegradation and metabolism	Naphthalene degradation	salicylaldehyde dehydrogenase [EC:1.2.1.65]	K00152
Other	metabolism	Enzymes with EC numbers	S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306]	K00153
Other	metabolism	Enzymes with EC numbers	coniferyl-aldehyde dehydrogenase [EC:1.2.1.68]	K00154
Metabolism	Carbohydrate metabolism	Pyruvate metabolism	pyruvate dehydrogenase (quinone) [EC:1.2.5.1]	K00156
Environmental Information Processing	Signal transduction	JAK-STAT signaling pathway	aldehyde oxidase [EC:1.2.3.1]	K00157
Metabolism	Amino acid metabolism; Metabolism of cofactors and vitamins; Xenobiotics biodegradation and metabolism	Tryptophan metabolism; Tyrosine metabolism; Valine, leucine and isoleucine degradation; Nicotinate and nicotinamide metabolism; Retinol metabolism; Vitamin B6 metabolism; Drug metabolism - cytochrome P450	aldehyde oxidase [EC:1.2.3.1]	K00157
Metabolism	Carbohydrate metabolism	Pyruvate metabolism	pyruvate oxidase [EC:1.2.3.3]	K00158
Environmental Information Processing	Signal transduction	HIF-1 signaling pathway	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	K00161
Human Diseases	Cancer: overview; Cardiovascular disease	Central carbon metabolism in cancer; Diabetic cardiomyopathy	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	K00161
Metabolism	Carbohydrate metabolism; Metabolism of cofactors and vitamins	Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Pyruvate metabolism; Lipoic acid metabolism	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	K00161
Organismal Systems	Endocrine system	Glucagon signaling pathway	pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]	K00161
Environmental Information Processing	Signal transduction	HIF-1 signaling pathway	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	K00162
Human Diseases	Cancer: overview; Cardiovascular disease	Central carbon metabolism in cancer; Diabetic cardiomyopathy	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	K00162
Metabolism	Carbohydrate metabolism; Metabolism of cofactors and vitamins	Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Pyruvate metabolism; Lipoic acid metabolism	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	K00162
Organismal Systems	Endocrine system	Glucagon signaling pathway	pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]	K00162
Metabolism	Carbohydrate metabolism; Metabolism of cofactors and vitamins	Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Pyruvate metabolism; Lipoic acid metabolism	pyruvate dehydrogenase E1 component [EC:1.2.4.1]	K00163
Metabolism	Carbohydrate metabolism; Metabolism of cofactors and vitamins	Citrate cycle (TCA cycle); Lipoic acid metabolism	2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]	K00164
Metabolism	Amino acid metabolism; Carbohydrate metabolism; Metabolism of cofactors and vitamins	Valine, leucine and isoleucine degradation; Propanoate metabolism; Lipoic acid metabolism	2-oxoisovalerate dehydrogenase E1 component subunit alpha [EC:1.2.4.4]	K00166
Metabolism	Amino acid metabolism; Carbohydrate metabolism; Metabolism of cofactors and vitamins	Valine, leucine and isoleucine degradation; Propanoate metabolism; Lipoic acid metabolism	2-oxoisovalerate dehydrogenase E1 component subunit beta [EC:1.2.4.4]	K00167
Metabolism	Carbohydrate metabolism; Energy metabolism; Xenobiotics biodegradation and metabolism	Butanoate metabolism; Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Propanoate metabolism; Pyruvate metabolism; Carbon fixation pathways in prokaryotes; Methane metabolism; Nitrotoluene degradation	pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1]	K00169
Metabolism	Carbohydrate metabolism; Energy metabolism; Xenobiotics biodegradation and metabolism	Butanoate metabolism; Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Propanoate metabolism; Pyruvate metabolism; Carbon fixation pathways in prokaryotes; Methane metabolism; Nitrotoluene degradation	pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1]	K00170
Metabolism	Carbohydrate metabolism; Energy metabolism; Xenobiotics biodegradation and metabolism	Butanoate metabolism; Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Propanoate metabolism; Pyruvate metabolism; Carbon fixation pathways in prokaryotes; Methane metabolism; Nitrotoluene degradation	pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1]	K00171
Metabolism	Carbohydrate metabolism; Energy metabolism; Xenobiotics biodegradation and metabolism	Butanoate metabolism; Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Propanoate metabolism; Pyruvate metabolism; Carbon fixation pathways in prokaryotes; Methane metabolism; Nitrotoluene degradation	pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]	K00172
Metabolism	Carbohydrate metabolism; Energy metabolism	Butanoate metabolism; Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Pyruvate metabolism; Carbon fixation pathways in prokaryotes	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]	K00174
Metabolism	Carbohydrate metabolism; Energy metabolism	Butanoate metabolism; Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Pyruvate metabolism; Carbon fixation pathways in prokaryotes	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]	K00175
Metabolism	Carbohydrate metabolism; Energy metabolism	Citrate cycle (TCA cycle); Carbon fixation pathways in prokaryotes	2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]	K00176
Metabolism	Carbohydrate metabolism; Energy metabolism	Citrate cycle (TCA cycle); Carbon fixation pathways in prokaryotes	2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]	K00177
Other	metabolism	Enzymes with EC numbers	indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]	K00179
Other	metabolism	Enzymes with EC numbers	indolepyruvate ferredoxin oxidoreductase, beta subunit [EC:1.2.7.8]	K00180
Environmental Information Processing	Signal transduction	Wnt signaling pathway	O-palmitoleoyl transferase [EC:2.3.1.250]	K00181
Removed Ortholog	NA	NA	prokaryotic molybdopterin-containing oxidoreductase family, molybdopterin binding subunit	K00183
BRITE	signaling and cellular processes	Transporters	dimethyl sulfoxide reductase iron-sulfur subunit	K00184
Metabolism	Energy metabolism	Sulfur metabolism	dimethyl sulfoxide reductase iron-sulfur subunit	K00184
BRITE	signaling and cellular processes	Transporters	dimethyl sulfoxide reductase membrane subunit	K00185
Metabolism	Energy metabolism	Sulfur metabolism	dimethyl sulfoxide reductase membrane subunit	K00185
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation	2-oxoisovalerate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.7]	K00186
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation	2-oxoisovalerate ferredoxin oxidoreductase beta subunit [EC:1.2.7.7]	K00187
Metabolism	Amino acid metabolism	Valine, leucine and isoleucine degradation	2-oxoisovalerate ferredoxin oxidoreductase delta subunit [EC:1.2.7.7]	K00188
Metabolism	Amino acid metabolism; Carbohydrate metabolism; Energy metabolism; Xenobiotics biodegradation and metabolism	Valine, leucine and isoleucine degradation; Butanoate metabolism; Citrate cycle (TCA cycle); Glycolysis / Gluconeogenesis; Propanoate metabolism; Pyruvate metabolism; Carbon fixation pathways in prokaryotes; Methane metabolism; Nitrotoluene degradation	2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]	K00189
Metabolism	Energy metabolism	Methane metabolism	anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4]	K00192
Metabolism	Energy metabolism	Methane metabolism	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169]	K00193
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes; Methane metabolism	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]	K00194
Metabolism	Energy metabolism	Methane metabolism	anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon	K00195
Metabolism	Energy metabolism; Xenobiotics biodegradation and metabolism	Carbon fixation pathways in prokaryotes; Methane metabolism; Nitrotoluene degradation	anaerobic carbon-monoxide dehydrogenase iron sulfur subunit	K00196
Metabolism	Energy metabolism	Carbon fixation pathways in prokaryotes; Methane metabolism	acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]	K00197
Metabolism	Energy metabolism; Xenobiotics biodegradation and metabolism	Carbon fixation pathways in prokaryotes; Methane metabolism; Nitrotoluene degradation	anaerobic carbon-monoxide dehydrogenase catalytic subunit [EC:1.2.7.4]	K00198
Metabolism	Energy metabolism	Methane metabolism	formylmethanofuran dehydrogenase subunit A [EC:1.2.7.12]	K00200
Metabolism	Energy metabolism	Methane metabolism	formylmethanofuran dehydrogenase subunit B [EC:1.2.7.12]	K00201
Metabolism	Energy metabolism	Methane metabolism	formylmethanofuran dehydrogenase subunit C [EC:1.2.7.12]	K00202
Metabolism	Energy metabolism	Methane metabolism	formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]	K00203
Metabolism	Energy metabolism	Methane metabolism	4Fe-4S ferredoxin	K00204
Metabolism	Energy metabolism	Methane metabolism	4Fe-4S ferredoxin	K00205
Metabolism	Metabolism of cofactors and vitamins; Metabolism of other amino acids; Nucleotide metabolism; Xenobiotics biodegradation and metabolism	Pantothenate and CoA biosynthesis; beta-Alanine metabolism; Pyrimidine metabolism; Drug metabolism - other enzymes	dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]	K00207
BRITE	metabolism	Lipid biosynthesis proteins	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	K00208
Metabolism	Biosynthesis of other secondary metabolites; Lipid metabolism; Metabolism of cofactors and vitamins	Prodigiosin biosynthesis; Fatty acid biosynthesis; Biotin metabolism	enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]	K00208
BRITE	metabolism	Lipid biosynthesis proteins	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	K00209
Metabolism	Carbohydrate metabolism; Lipid metabolism	Butanoate metabolism; Fatty acid biosynthesis	enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]	K00209
Removed Ortholog	NA	NA	prephenate dehydrogenase [EC:1.3.1.12]	K00210
Metabolism	Amino acid metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	prephenate dehydrogenase (NADP+) [EC:1.3.1.13]	K00211
Metabolism	Lipid metabolism	Steroid biosynthesis	7-dehydrocholesterol reductase [EC:1.3.1.21]	K00213
Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	biliverdin reductase [EC:1.3.1.24]	K00214
Metabolism	Amino acid metabolism; Biosynthesis of other secondary metabolites	Lysine biosynthesis; Monobactam biosynthesis	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	K00215
Metabolism	Metabolism of terpenoids and polyketides	Biosynthesis of siderophore group nonribosomal peptides	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]	K00216
Metabolism	Xenobiotics biodegradation and metabolism	Benzoate degradation; Chlorocyclohexane and chlorobenzene degradation; Fluorobenzoate degradation; Toluene degradation	maleylacetate reductase [EC:1.3.1.32]	K00217
Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	protochlorophyllide reductase [EC:1.3.1.33]	K00218
Other	metabolism	Enzymes with EC numbers	2,4-dienoyl-CoA reductase (NADPH2) [EC:1.3.1.34]	K00219
Metabolism	Amino acid metabolism; Biosynthesis of other secondary metabolites	Phenylalanine, tyrosine and tryptophan biosynthesis; Novobiocin biosynthesis	cyclohexadieny/prephenate dehydrogenase [EC:1.3.1.43 1.3.1.12]	K00220
Other	metabolism	Enzymes with EC numbers	alkylmercury lyase [EC:4.99.1.2]	K00221
Metabolism	Lipid metabolism	Steroid biosynthesis	Delta14-sterol reductase [EC:1.3.1.70]	K00222
Metabolism	Lipid metabolism	Steroid biosynthesis	Delta24(24(1))-sterol reductase [EC:1.3.1.71]	K00223
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism	L-galactono-1,4-lactone dehydrogenase [EC:1.3.2.3]	K00225
Metabolism	Nucleotide metabolism	Pyrimidine metabolism	dihydroorotate dehydrogenase (fumarate) [EC:1.3.98.1]	K00226
Metabolism	Lipid metabolism	Steroid biosynthesis	Delta7-sterol 5-desaturase [EC:1.14.19.20]	K00227
Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	coproporphyrinogen III oxidase [EC:1.3.3.3]	K00228
Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	menaquinone-dependent protoporphyrinogen oxidase [EC:1.3.5.3]	K00230
Metabolism	Metabolism of cofactors and vitamins	Porphyrin metabolism	protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]	K00231
Cellular Processes	Transport and catabolism	Peroxisome	acyl-CoA oxidase [EC:1.3.3.6]	K00232
Environmental Information Processing	Signal transduction	cAMP signaling pathway	acyl-CoA oxidase [EC:1.3.3.6]	K00232
Human Diseases	Endocrine and metabolic disease	Alcoholic liver disease	acyl-CoA oxidase [EC:1.3.3.6]	K00232
Metabolism	Carbohydrate metabolism; Lipid metabolism; Metabolism of other amino acids	Propanoate metabolism; Biosynthesis of unsaturated fatty acids; Fatty acid degradation; alpha-Linolenic acid metabolism; beta-Alanine metabolism	acyl-CoA oxidase [EC:1.3.3.6]	K00232
Organismal Systems	Endocrine system	PPAR signaling pathway	acyl-CoA oxidase [EC:1.3.3.6]	K00232
Human Diseases	Cancer: overview; Cardiovascular disease; Endocrine and metabolic disease; Neurodegenerative disease	Chemical carcinogenesis - reactive oxygen species; Diabetic cardiomyopathy; Non-alcoholic fatty liver disease; Alzheimer disease; Amyotrophic lateral sclerosis; Huntington disease; Parkinson disease; Pathways of neurodegeneration - multiple diseases; Prion disease	succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1]	K00234
Metabolism	Carbohydrate metabolism; Energy metabolism	Citrate cycle (TCA cycle); Oxidative phosphorylation	succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1]	K00234
Organismal Systems	Environmental adaptation	Thermogenesis	succinate dehydrogenase (ubiquinone) flavoprotein subunit [EC:1.3.5.1]	K00234
Human Diseases	Cancer: overview; Cardiovascular disease; Endocrine and metabolic disease; Neurodegenerative disease	Chemical carcinogenesis - reactive oxygen species; Diabetic cardiomyopathy; Non-alcoholic fatty liver disease; Alzheimer disease; Amyotrophic lateral sclerosis; Huntington disease; Parkinson disease; Pathways of neurodegeneration - multiple diseases; Prion disease	succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]	K00235
Metabolism	Carbohydrate metabolism; Energy metabolism	Citrate cycle (TCA cycle); Oxidative phosphorylation	succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]	K00235
Organismal Systems	Environmental adaptation	Thermogenesis	succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]	K00235
Human Diseases	Cancer: overview; Cardiovascular disease; Endocrine and metabolic disease; Neurodegenerative disease	Chemical carcinogenesis - reactive oxygen species; Diabetic cardiomyopathy; Non-alcoholic fatty liver disease; Alzheimer disease; Amyotrophic lateral sclerosis; Huntington disease; Parkinson disease; Pathways of neurodegeneration - multiple diseases; Prion disease	succinate dehydrogenase (ubiquinone) cytochrome b560 subunit	K00236
Metabolism	Carbohydrate metabolism; Energy metabolism	Citrate cycle (TCA cycle); Oxidative phosphorylation	succinate dehydrogenase (ubiquinone) cytochrome b560 subunit	K00236
Organismal Systems	Environmental adaptation	Thermogenesis	succinate dehydrogenase (ubiquinone) cytochrome b560 subunit	K00236
Human Diseases	Cancer: overview; Cardiovascular disease; Endocrine and metabolic disease; Neurodegenerative disease	Chemical carcinogenesis - reactive oxygen species; Diabetic cardiomyopathy; Non-alcoholic fatty liver disease; Alzheimer disease; Amyotrophic lateral sclerosis; Huntington disease; Parkinson disease; Pathways of neurodegeneration - multiple diseases; Prion disease	succinate dehydrogenase (ubiquinone) membrane anchor subunit	K00237
Metabolism	Carbohydrate metabolism; Energy metabolism	Citrate cycle (TCA cycle); Oxidative phosphorylation	succinate dehydrogenase (ubiquinone) membrane anchor subunit	K00237
Organismal Systems	Environmental adaptation	Thermogenesis	succinate dehydrogenase (ubiquinone) membrane anchor subunit	K00237
Human Diseases	Infectious disease: bacterial	Legionellosis	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	K00239
Metabolism	Carbohydrate metabolism; Energy metabolism	Butanoate metabolism; Citrate cycle (TCA cycle); Carbon fixation pathways in prokaryotes; Oxidative phosphorylation	succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1]	K00239
