level1	level2	level3	Name	gene_family
Energy production and conversion; Coenzyme transport and metabolism	NA	NA	NAD(P)H-flavin reductase	COG0543
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit VIII, PsaI	COG5707
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit III, PsaF	COG5706
Energy production and conversion; Amino acid transport and metabolism	TCA cycle	NA	Isocitrate/isopropylmalate dehydrogenase	COG0473
Energy production and conversion	NA	NA	Ferredoxin-NADP+ oxidoreductase PetH, often fused with N-terminal CpcD domain	COG5675
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/chloroplast protein CR066, DUF3172 (PF11371) domain	COG5785
Energy production and conversion	NA	NA	Na+/H+ antiporter NhaC/MleN	COG1757
Energy production and conversion	Na+-translocating NADH dehydrogenase	NA	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrE	COG2209
Energy production and conversion; Inorganic ion transport and metabolism	NA	NA	Nitrate reductase cytochrome c-type subunit NapB	COG3043
Energy production and conversion	NA	NA	Iron only hydrogenase large subunit, C-terminal domain	COG4624
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast-specific assembly factor CRR6	COG5474
Energy production and conversion	NA	NA	Heterodisulfide reductase, subunit A (polyferredoxin)	COG1148
Energy production and conversion	FoF1-type ATP synthase	NA	Na+-translocating membrane ATPase (N-ATPase) assembly subunit AtpR	COG5757
Energy production and conversion	NA	NA	Tetraheme cytochrome c subunit NapC of nitrate or TMAO reductase	COG3005
Energy production and conversion	Na+-translocating NADH dehydrogenase	NA	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrB	COG1805
Energy production and conversion	NA	NA	Polyphosphate kinase 2, PPK2 family	COG2326
Energy production and conversion	Photosystem II	NA	Photosystem II cytochrome b559 alpha subunit, PsbE	COG5720
Energy production and conversion	TCA cycle	NA	Aconitase B	COG1049
Energy production and conversion	FoF1-type ATP synthase	NA	FoF1-type ATP synthase accessory protein AtpI	COG3312
Energy production and conversion	NA	NA	Cytochrome b6f complex subunit IV, PetD, 17 kd cytochrome b	COG5679
Energy production and conversion	NA	NA	Plastocyanin	COG3794
Energy production and conversion; Posttranslational modification, protein turnover, chaperones	NA	NA	Cytochrome c biogenesis protein CcdA	COG0785
Energy production and conversion	NA	NA	Cytochrome c2	COG3474
Energy production and conversion	NA	NA	Electron transfer flavoprotein, alpha and beta subunits	COG2086
Energy production and conversion	NA	NA	Cbb3-type cytochrome oxidase, subunit 1	COG3278
Energy production and conversion	NA	NA	Formylmethanofuran:tetrahydromethanopterin formyltransferase	COG2037
Energy production and conversion	Gluconeogenesis	NA	Phosphoenolpyruvate carboxykinase, ATP-dependent	COG1866
Energy production and conversion	NA	NA	Phycocyanin/phycoerythrin beta chain, CpcB/CpeB	COG5688
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein W, PsbW/Psb28/Ycf79	COG5732
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein Y, PsbY	COG5734
Energy production and conversion	NA	NA	Flavodoxin/ferredoxin--NADP reductase	COG1018
Energy production and conversion	NA	NA	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	COG0277
Energy production and conversion	NA	NA	Alcohol dehydrogenase YqhD, Fe-dependent ADH family	COG1979
Energy production and conversion	Photosystem II	NA	Photosystem II oxygen-evolving enhancer PsbQ/CyanoQ	COG5739
Energy production and conversion	NA	NA	Formate hydrogenlyase subunit HyfC	COG0650
Energy production and conversion	Photosystem II	NA	Photosystem II subunit Psb30 (=Ycf12)	COG5741
Energy production and conversion	NA	NA	Formaldehyde-activating enzyme (5,6,7,8-tetrahydromethanopterin hydrolyase)	COG1795
Energy production and conversion	Pyruvate oxidation	NA	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, gamma subunit	COG1014
Energy production and conversion; Signal transduction mechanisms	NA	NA	Acclimation of photosynthesis to environment protein APE1, affects chlorophyll fluorescence, DUF2854 (PF11016) domain	COG5780
Energy production and conversion	NA	NA	Ferredoxin	COG1145
Energy production and conversion	NA	NA	Coenzyme F420-reducing hydrogenase, alpha subunit	COG3259
Energy production and conversion	NA	NA	Coenzyme F420-reducing hydrogenase, gamma subunit	COG1941
Energy production and conversion	NA	NA	Hemoglobin-like flavoprotein	COG1017
Energy production and conversion	NA	NA	Na+-transporting oxaloacetate/methylmalonyl-CoA decarboxylase, beta subunit	COG1883
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center 10 kDa phosphoprotein, PsbH	COG5722
Energy production and conversion	NADH dehydrogenase	NA	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G)	COG1034
Energy production and conversion	NA	NA	Archaeal flavoprotein	COG1036
Energy production and conversion; Inorganic ion transport and metabolism	NA	NA	NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains	COG3263
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast-specific subunit S (CRR31)	COG5790
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/chloroplast membrane protein Ycf36, DUF1230 (PF06799) domain	COG5766
Energy production and conversion	NA	NA	Peroxiredoxin family protein	COG2210
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center D1, PsbA	COG5716
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/chloroplast stress-induced protein Ycf35, DUF1257 domain	COG5765
Energy production and conversion	NA	NA	CO dehydrogenase/acetyl-CoA synthase delta subunit (corrinoid Fe-S protein)	COG2069
Energy production and conversion	Photosystem II	NA	Photosystem II cytochrome b559 beta chain, PsbF	COG5721
Energy production and conversion	NADH dehydrogenase	NA	NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase	COG0377
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center Mn-stabilizing protein, PsbO	COG5729
Energy production and conversion	NA	NA	Phycobilisome linker protein CpcD	COG5689
Energy production and conversion	NA	NA	Molybdopterin-dependent catalytic subunit of periplasmic DMSO/TMAO and protein-methionine-sulfoxide reductases	COG2041
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center D2, PsbD	COG5719
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein I, PsbI, oxygen-evolving center	COG5723
Energy production and conversion	FoF1-type ATP synthase	NA	FoF1-type ATP synthase, delta subunit	COG0712
Energy production and conversion	Non-phosphorylated Entner-Doudoroff pathway	NA	Aldehyde, CO, or xanthine dehydrogenase, FAD-binding subunit	COG1319
Energy production and conversion	Photosystem II	NA	Photosystem II cytochrome c550, PsbV	COG5738
Energy production and conversion	NA	NA	Heme/copper-type cytochrome/quinol oxidase, subunit 4	COG3125
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center iron-sulfur center subunit VII, PsaC	COG5703
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit A1, PsaA	COG5701
Energy production and conversion	NA	NA	Cytochrome c5	COG3245
Energy production and conversion	NA	NA	Phycobilisome linker polypeptide	COG5686
Energy production and conversion	NA	NA	Anaerobic selenocysteine-containing dehydrogenase	COG0243
Energy production and conversion	NA	NA	Cytochrome c oxidase subunit IV	COG5605
Energy production and conversion	TCA cycle	NA	Citrate synthase	COG0372
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein X, PsbX	COG5733
Energy production and conversion	NA	NA	Energy-converting hydrogenase Eha subunit D	COG4039
Energy production and conversion	NA	NA	NAD/NADP transhydrogenase alpha subunit	COG3288
Energy production and conversion	NA	NA	Ni,Fe-hydrogenase III component G	COG3262
Energy production and conversion	Isoprenoid biosynthesis	NA	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	COG0371
Energy production and conversion	Isoprenoid biosynthesis	NA	Glycerol-3-phosphate dehydrogenase	COG0578
Energy production and conversion	Na+-translocating Fd:NADH oxidoreductase	NA	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfE subunit	COG4660
Energy production and conversion	TCA cycle	NA	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain	COG1951
Energy production and conversion; Inorganic ion transport and metabolism	NA	NA	ABC-type Na+ transport system, ATPase component NatA	COG4555
Energy production and conversion	Photosystem I	NA	Photosystem I reaction center subunit A2, PsaB	COG5702
Energy production and conversion	NA	NA	Methanogenic corrinoid protein MtbC1	COG5012
Energy production and conversion	NA	NA	Na+-translocating membrane potential-generating system subunit MpsB, UPF0753/DUF2309 family	COG3002
Energy production and conversion	Non-phosphorylated Entner-Doudoroff pathway	NA	Aldehyde, CO, or xanthine dehydrogenase, Fe-S subunit, CoxS/CutS family	COG2080
Energy production and conversion	NA	NA	Ni,Fe-hydrogenase I large subunit	COG0374
Energy production and conversion; Inorganic ion transport and metabolism	NA	NA	Nitrate reductase gamma subunit	COG2181
Energy production and conversion	NA	NA	Cytochrome c6	COG5677
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein L, PsbL	COG5726
Energy production and conversion; Posttranslational modification, protein turnover, chaperones	NA	NA	Cytochrome c-type biogenesis protein CcmH/NrfF	COG3088
Energy production and conversion	NA	NA	Uncharacterized cyanobacterial/plant protein Alr2454, DUF3067 (PF11267) family	COG5787
Energy production and conversion	NA	NA	Acyl-carrier protein (citrate lyase gamma subunit)	COG3052
Energy production and conversion	NA	NA	Rubrerythrin	COG1592
Energy production and conversion	Photosystem I	NA	Photosystem I protein PsaX	COG5745
Energy production and conversion	NA	NA	Glycerol kinase	COG0554
Energy production and conversion	NA	NA	Formylmethanofuran dehydrogenase subunit E	COG2191
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein T, PsbT/Ycf8	COG5731
Energy production and conversion	Pyruvate oxidation	NA	Pyruvate:ferredoxin oxidoreductase or related 2-oxoacid:ferredoxin oxidoreductase, beta subunit	COG1013
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein P, PsbP	COG5730
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein K, PsbK	COG5725
Energy production and conversion	NA	NA	Chlorophyll-binding protein PcbABC/IsiA	COG5742
Energy production and conversion	A/V-type ATP synthase	NA	Archaeal/vacuolar-type H+-ATPase subunit D/Vma8	COG1394
Energy production and conversion	NA	NA	NAD(P)H dehydrogenase cyanobacteria/chloroplast subunit L	COG5671
Energy production and conversion	NA	NA	Na+/citrate or Na+/malate symporter	COG3493
Energy production and conversion	NA	NA	Cytochrome b561	COG3038
Energy production and conversion	Photosystem II	NA	Photosystem II reaction center protein J, PsbJ	COG5724
Energy production and conversion	FoF1-type ATP synthase	NA	FoF1-type ATP synthase, membrane subunit a	COG0356
Energy production and conversion; Inorganic ion transport and metabolism	NA	NA	Na+/H+ antiporter NhaA	COG3004
Energy production and conversion	Photosystem I	NA	Photosystem I light harvesting complex protein, LHCA5/LHCA6/HLI5/Ycf17 family	COG5743
Energy production and conversion	Na+-translocating Fd:NADH oxidoreductase	NA	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfB subunit	COG2878
Energy production and conversion	NA	NA	Na+-transporting oxaloacetate/methylmalonyl-CoA decarboxylase, gamma subunit	COG3630
Energy production and conversion	NA	NA	Cytochrome b6f complex cytochrome f subunit, PetA	COG5678
Energy production and conversion	NA	NA	Energy-converting hydrogenase Eha subunit L	COG4035
Energy production and conversion; Translation, ribosomal structure and biogenesis	NA	NA	RNA-binding protein Tab2, reqiured for psaB translation	COG5758
Energy production and conversion	FoF1-type ATP synthase	NA	FoF1-type ATP synthase, gamma subunit	COG0224
Energy production and conversion	NA	NA	Cytochrome cM	COG5676
Energy production and conversion	FoF1-type ATP synthase	NA	FoF1-type ATP synthase, epsilon subunit	COG0355
Energy production and conversion	NA	NA	Ni,Fe-hydrogenase I small subunit	COG1740
Energy production and conversion	NA	NA	Periplasmic nitrate reductase system, NapE component	COG4459
Energy production and conversion	NA	NA	PsbC-PsaL fusion protein	COG5744
Energy production and conversion	Urea cycle	NA	Phosphoenolpyruvate carboxylase	COG2352
Cell cycle control, cell division, chromosome partitioning; Transcription; Posttranslational modification, protein turnover, chaperones	NA	NA	Stage II sporulation protein SpoIIGA (protease, processing of pro-sigma-E to active sigma-E)	COG5818
Cell cycle control, cell division, chromosome partitioning	NA	NA	Chromosome segregation protein NDC80, interacts with SMC proteins	COG5185
Cell cycle control, cell division, chromosome partitioning; Signal transduction mechanisms	NA	NA	Sporulation sensor histidine kinase E	COG5809
Cell cycle control, cell division, chromosome partitioning	NA	NA	Cell pole-organizing protein PopZ	COG3827
Cell cycle control, cell division, chromosome partitioning; Posttranslational modification, protein turnover, chaperones	NA	NA	Sporulation-specific protease YabG	COG5866
Cell cycle control, cell division, chromosome partitioning	NA	NA	Cell division protein YtfB/OapA (opacity-associated protein A)	COG3061
Cell cycle control, cell division, chromosome partitioning	NA	NA	Spore germination receptor GerABC, GerC subunit	COG5903
Cell cycle control, cell division, chromosome partitioning; Signal transduction mechanisms	NA	NA	Stage 0 sporulation regulatory phosphatase Spo0E	COG5804
Cell cycle control, cell division, chromosome partitioning	NA	NA	Spore germination receptor GerD	COG5904
Cell cycle control, cell division, chromosome partitioning	NA	NA	Uncharacterized sporulation protein YqfT, contains DUF2624 domain	COG5920
Cell cycle control, cell division, chromosome partitioning; Amino acid transport and metabolism	NA	NA	Stage V sporulation protein SpoVAC, subunit of dipicolinate uptake complex	COG5836
